Cluster,Pergunta,Palavra chave,Score
9,alteracao beneficiario seguro vida,vida,0.6648417790049524
30,valor cobrado seguro cheque especial,valor,0.6454743547689711
56,alterar beneficiario seguro vida,vida,0.6972868075450958
28,contratar seguro perda roubo cartoes,seguro,0.5491242261547655
0,configurar outlook,outlook,0.7071067811865476
56,cadastrar beneficiario seguro vida grupo,vida,0.6083058252400828
30,cancelar seguro cheque protegido,seguro,0.6475719970757127
52,nao debitou seguro auto dop cliente,seguro,0.6348498461670848
79,acionar seguro vida caso morte,vida,0.6004837589480101
32,obrigatoriedade seguro garantia veiculo,veiculo,0.6442067805123515
50,compreende cobertura vidros basico seguro auto,vidros,0.5480487243782733
8,seguro auto motoristas aplicativo celular,seguro,0.5703320353577698
88,solicitar apolice seguro auto,solicitar,0.6865262607234203
40,idade maxima contratacao seguro vida,vida,0.5781703415249709
27,seguro acidentes pessoais,seguro,0.6966203956236464
48,aviso sinistro seguro vida,vida,0.7815009740091907
58,cadastrar cambio,cambio,0.9031990598522613
64,consigo transferir investimentos cpfs,transferir,0.5652032503249447
76,estorno seguro auto cancelado,seguro,0.68015461503708
33,cancelamento seguro arrependimento,seguro,0.8790659598557502
56,alterar beneficiarios apolice seguro vida,vida,0.6363188262883768
47,cobranca seguro conta,seguro,0.8123218032968368
33,cancelamento seguro cartao reconhecimento,seguro,0.8036690414643055
56,incluir beneficiarios seguro vida emitido,vida,0.632617064945897
61,impressao seguro consorcio,seguro,0.7346061099085339
91,alterar data debito seguro,seguro,0.639377416788315
31,credito imobiliario reimpressao boleto seguro habitacional,seguro,0.5066265909815744
